"Year","Quarter","YearMonth","Tournament","Transfer","Holiday","League","Channel","MacroRegion","Country","Sessions","AddToCart","Conversions"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","319","66","14"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","226","30","6"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","183","30","6"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","429","72","16"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","435","75","17"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","420","64","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","381","71","16"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","408","57","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","335","54","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","451","52","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","309","48","10"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","464","64","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","337","50","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","254","36","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","229","30","6"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","343","54","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","342","68","15"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","232","31","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","200","29","6"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","578","91","19"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","370","63","14"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","450","67","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","359","62","13"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","407","57","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","329","49","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","424","57","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","340","46","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","300","43","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","272","41","9"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","260","30","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","225","31","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","360","63","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","362","80","17"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","286","38","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","182","28","6"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","534","84","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","405","69","15"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","453","69","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","319","50","11"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","439","59","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","249","40","9"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","403","54","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","382","57","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","378","46","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","259","42","9"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","270","31","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","181","22","5"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","360","55","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","383","77","17"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","276","35","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","223","35","8"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","525","86","19"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","399","69","16"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","417","66","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","396","65","14"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","353","49","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","345","58","13"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","428","59","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","281","41","9"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","438","61","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","313","47","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","268","33","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","235","32","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","284","44","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","317","61","13"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","257","32","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","175","26","6"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","534","82","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","482","94","20"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","484","71","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","413","74","15"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","407","60","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","378","58","13"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","460","57","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","453","62","13"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","371","55","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","324","44","10"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","288","33","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","274","38","8"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","381","59","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","329","61","13"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","261","34","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","229","35","8"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","493","71","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","340","63","14"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","515","81","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","348","47","11"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","464","62","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","324","52","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","415","53","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","394","59","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","390","55","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","312","50","10"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","303","37","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","237","32","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","391","73","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","429","83","18"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","235","33","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","191","29","6"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","501","83","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","405","71","16"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","488","73","16"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","314","57","12"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","419","58","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","332","46","10"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","389","52","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","380","57","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","399","53","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","276","43","9"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","295","37","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","227","31","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","353","54","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","350","71","15"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","194","25","5"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","213","32","7"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","435","71","16"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","408","78","17"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","447","63","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","406","67","15"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","386","55","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","378","65","14"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","389","46","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","341","55","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","429","55","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","276","38","8"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","273","32","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","263","37","8"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","373","65","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","317","60","13"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","217","28","6"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","160","23","5"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","543","82","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","419","77","17"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","452","63","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","349","56","12"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","449","56","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","313","47","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","402","47","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","345","58","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","437","57","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","320","50","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","274","33","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","221","31","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","340","59","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","298","61","12"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","223","30","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","221","35","8"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","545","89","20"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","415","72","16"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","472","73","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","307","49","10"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","441","59","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","328","49","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","389","50","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","417","56","13"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","322","38","9"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","355","54","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","232","29","6"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","283","40","9"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","343","61","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","342","67","15"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","225","28","6"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","204","34","7"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","506","76","17"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","415","76","17"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","434","64","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","414","74","16"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","416","56","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","315","53","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","347","44","9"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","403","61","13"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","413","62","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","342","52","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","291","32","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","181","24","5"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","318","51","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","355","74","16"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","239","31","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","199","30","7"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","481","72","16"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","468","87","18"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","510","73","16"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","356","61","13"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","437","56","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","336","56","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","447","58","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","452","62","13"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","381","56","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","347","49","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","258","29","6"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","236","30","6"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","404","64","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","317","59","13"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","263","36","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","213","35","7"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","499","79","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","388","71","15"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","490","72","16"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","421","71","15"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","493","66","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","340","54","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","363","48","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","417","69","14"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","367","51","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","325","49","10"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","286","34","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","238","31","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","438","69","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","347","72","16"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","268","34","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","233","33","7"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","539","85","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","387","66","15"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","483","63","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","351","56","12"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","430","59","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","360","59","13"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","416","56","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","327","47","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","448","60","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","266","42","9"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","288","32","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","189","26","5"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","339","63","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","358","71","15"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","267","36","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","164","24","5"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","543","87","19"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","411","70","16"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","489","80","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","336","59","13"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","443","66","14"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","324","56","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","410","51","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","366","52","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","381","57","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","353","53","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","242","26","6"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","255","35","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","383","65","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","294","64","14"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","248","32","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","223","33","7"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","572","81","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","397","64","14"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","385","56","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","311","52","11"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","372","50","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","294","48","10"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","380","46","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","396","52","12"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","370","52","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","335","48","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","277","33","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","249","32","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","272","47","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","336","66","14"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","226","26","6"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","225","38","8"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","466","69","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","411","77","16"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","504","75","16"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","356","63","14"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","445","59","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","341","51","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","458","61","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","338","50","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","401","58","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","303","45","10"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","300","36","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","253","35","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","319","57","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","362","73","16"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","234","30","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","235","34","7"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","536","72","16"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","409","80","17"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","473","67","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","352","56","12"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","472","70","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","294","42","9"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","369","47","10"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","351","46","10"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","376","51","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","273","35","8"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","283","31","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","260","35","8"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","297","51","11"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","359","73","15"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","226","30","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","198","32","7"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","United Kingdom","525","82","18"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","United Kingdom","471","86","19"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Spain","565","81","17"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Spain","386","73","15"
"2024","Q3","2024-08","0","1","0","1","Web","EMEA","Germany","409","59","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","EMEA","Germany","315","51","11"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","United States","517","69","15"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","United States","432","63","13"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Brazil","436","58","13"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Brazil","266","39","9"
"2024","Q3","2024-08","0","1","0","1","Web","Americas","Mexico","259","31","7"
"2024","Q3","2024-08","0","1","0","1","Mobile App","Americas","Mexico","234","32","7"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Japan","336","58","12"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Japan","395","72","16"
"2024","Q3","2024-08","0","1","0","1","Web","APAC","Australia","261","37","8"
"2024","Q3","2024-08","0","1","0","1","Mobile App","APAC","Australia","236","35","8"
"2024","Q3","2024-09","0","0","0","1","Web","EMEA","United Kingdom","539","76","18"
"2024","Q3","2024-09","0","0","0","1","Mobile App","EMEA","United Kingdom","441","67","16"
"2024","Q3","2024-09","0","0","0","1","Web","EMEA","Spain","479","79","16"
"2024","Q3","2024-09","0","0","0","1","Mobile App","EMEA","Spain","445","77","16"
"2024","Q3","2024-09","0","0","0","1","Web","EMEA","Germany","428","58","13"
"2024","Q3","2024-09","0","0","0","1","Mobile App","EMEA","Germany","376","60","13"
"2024","Q3","2024-09","0","0","0","1","Web","Americas","United States","395","51","11"
"2024","Q3","2024-09","0","0","0","1","Mobile App","Americas","United States","333","45","10"
"2024","Q3","2024-09","0","0","0","1","Web","Americas","Brazil","362","46","10"
"2024","Q3","2024-09","0","0","0","1","Mobile App","Americas","Brazil","321","48","10"
"2024","Q3","2024-09","0","0","0","1","Web","Americas","Mexico","298","35","8"
"2024","Q3","2024-09","0","0","0","1","Mobile App","Americas","Mexico","281","39","8"
"2024","Q3","2024-09","0","0","0","1","Web","APAC","Japan","417","78","16"
"2024","Q3","2024-09","0","0","0","1","Mobile App","APAC","Japan","408","78","17"
"2024","Q3","2024-09","0","0","0","1","Web","APAC","Australia","238","29","6"
"2024","Q3","2024-09","0","0","0","1","Mobile App","APAC","Australia","205","33","7"
"2024","Q3","2024-09","0","0","0","1","Web","EMEA","United Kingdom","413","66","14"
"2024","Q3","2024-09","0","0","0","1","Mobile App","EMEA","United Kingdom","429","75","16"
"2024","Q3","2024-09","0","0","0","1","Web","EMEA","Spain","524","75","16"
"2024","Q3","2024-09","0","0","0","1","Mobile App","EMEA","Spain","377","68","14"
"2024","Q3","2024-09","0","0","0","1","Web","EMEA","Germany","365","58","12"
"2024","Q3","2024-09","0","0","0","1","Mobile App","EMEA","Germany","275","43","9"
"2024","Q3","2024-09","0","0","0","1","Web","Americas","United States","395","52","11"
"2024","Q3","2024-09","0","0","0","1","Mobile App","Americas","United States","359","51","11"
"2024","Q3","2024-09","0","0","0","1","Web","Americas","Brazil","392","49","11"
"2024","Q3","2024-09","0","0","0","1","Mobile App","Americas","Brazil","312","46","10"
"2024","Q3","2024-09","0","0","0","1","Web","Americas","Mexico","280","34","8"
"2024","Q3","2024-09","0","0","0","1","Mobile App","Americas","Mexico","250","32","7"
"2024","Q3","2024-09","0","0","0","1","Web","APAC","Japan","359","66","14"
